NODE=[HOST_e8d809bd94] | JOB=cwd5-kLW2-s146 5052145 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 1e-2 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 146 --save-directory cluster/Account2/metaopt/runs/cwd5 --run-name cwd5-kLW2-s146
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/cwd5/probe_cwd5-kLW2-s146 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

VOTE_W: off
BETA_HOLD: off
GROUP_HOLD: off
REST_HOLD: off
DECAY_MASK: off
Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=layerwise tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/cwd5/probe_cwd5-kLW2-s146
Epoch 0, Train Accuracy: 1.06 %, Test Accuracy: 1.06 %
Epoch 1, Train Accuracy: 0.96 %, Test Accuracy: 1.09 %
Epoch 2, Train Accuracy: 1.04 %, Test Accuracy: 1.08 %
Epoch 3, Train Accuracy: 0.98 %, Test Accuracy: 1.07 %
Epoch 4, Train Accuracy: 0.99 %, Test Accuracy: 1.07 %
Epoch 5, Train Accuracy: 1.00 %, Test Accuracy: 1.07 %
Epoch 6, Train Accuracy: 1.00 %, Test Accuracy: 1.05 %
Epoch 7, Train Accuracy: 1.06 %, Test Accuracy: 1.08 %
Epoch 8, Train Accuracy: 1.21 %, Test Accuracy: 1.41 %
Epoch 9, Train Accuracy: 2.02 %, Test Accuracy: 2.93 %
Epoch 10, Train Accuracy: 3.55 %, Test Accuracy: 4.62 %
Epoch 11, Train Accuracy: 4.75 %, Test Accuracy: 6.02 %
Epoch 12, Train Accuracy: 6.23 %, Test Accuracy: 7.58 %
Epoch 13, Train Accuracy: 8.23 %, Test Accuracy: 9.44 %
Epoch 14, Train Accuracy: 10.45 %, Test Accuracy: 11.72 %
Epoch 15, Train Accuracy: 12.99 %, Test Accuracy: 14.23 %
Epoch 16, Train Accuracy: 15.47 %, Test Accuracy: 17.72 %
Epoch 17, Train Accuracy: 18.69 %, Test Accuracy: 20.97 %
Epoch 18, Train Accuracy: 22.21 %, Test Accuracy: 24.44 %
Epoch 19, Train Accuracy: 27.22 %, Test Accuracy: 28.60 %
Epoch 20, Train Accuracy: 30.81 %, Test Accuracy: 34.90 %
Epoch 21, Train Accuracy: 36.02 %, Test Accuracy: 35.93 %
Epoch 22, Train Accuracy: 39.58 %, Test Accuracy: 40.98 %
Epoch 23, Train Accuracy: 43.21 %, Test Accuracy: 43.63 %
